movieID,title,genres,imdbId,avgRating,numVotes
168506,The Greatest Man in Siam (1944),Animation,tt0150783,6.4,39
168508,Allez Oop (1934),Comedy,tt0024824,,
168510,Escape from the 'Liberty' Cinema (1990),Drama,tt0103150,7.2,658
168518,Return Home (1990),(no genres listed),tt0100479,6.7,106
168522,True Love and Chaos (1997),Crime|Drama,tt0117975,5.7,239
168524,Sample People (2000),Drama,tt0177195,4.4,343
168526,Prime Mover (2009),(no genres listed),tt1156396,5.6,137
168528,I Remember You (2015),(no genres listed),tt2654522,5.7,390
168530,El Hilo Rojo (2016),Drama|Romance,tt5271772,5.4,2141
168532,"Gilda, no me arrepiento de este amor (2016)",Drama,tt3846334,7,688
168534,Dibu: La Película (1997),Animation|Comedy,tt0196503,3.5,130
168536,Dibu 2: La venganza de Nasty (1998),Animation|Comedy,tt0196502,5.1,67
168538,Dibu 3 (2002),(no genres listed),tt0293093,3.6,54
168540,Night of Something Strange (2016),Comedy|Horror,tt3315380,5.1,1637
168542,American Summer (2016),Adventure|Comedy,tt5979406,5.2,151
168546,Invention of Trust,Drama,tt6113490,8.2,32
168550,The Investigator (2008),Comedy|Crime|Drama|Thriller,tt1092021,7.5,2303
168552,11 Minutes Ago (2007),Drama|Romance|Sci-Fi,tt0423783,6.4,379
168554,iBoy (2017),Action|Crime|Sci-Fi|Thriller,tt3171832,6,17806
168556,L'ora legale (2017),Comedy,tt6137734,6.4,2227
168558,Finding Rin Tin Tin (2007),Children|Drama,tt0493443,5.1,445
168560,Die Beautiful (2016),Comedy|Drama,tt6186430,7.8,398
168562,Poveda (2016),(no genres listed),tt4626160,6.1,76
168564,Homo Sapiens (2016),Documentary,tt5450084,7.1,740
168566,"Taşkafa, Stories of the Street (2013)",(no genres listed),tt2860362,7.5,22
168568,The Film Critic (2013),Comedy|Drama,tt2249278,6.1,610
168572,Warhead (1977),(no genres listed),tt0072389,4.4,185
168574,Love Me Deadly (1973),Drama|Horror,tt0136376,5.7,457
168576,Two Lovers and a Bear (2016),Drama|Romance,tt4412528,6.1,1586
168578,The Captive (1915),(no genres listed),tt0005059,,
168580,Khovanshchina (1960),(no genres listed),tt0055046,,
168582,Human (2013),Documentary|Mystery,tt2175828,6.6,218
168584,Better Off Single (2016),Comedy,tt2081374,4.2,699
168586,Catfight (2016),Comedy,tt5294198,5.8,4562
168588,After All These Years (2013),Mystery,tt2212670,6.1,423
168594,Miss Right (1982),Comedy|Romance,tt0095645,3.8,43
168596,Secret Places,(no genres listed),tt0088075,7,86
168598,King of the Wind (1990),Adventure,tt0097668,6.6,159
168602,Out of Season (1975),Drama|Romance,tt0073501,6.2,322
168604,Little Girl in Blue Velvet (1978),Drama|Romance,tt0078079,6.1,44
168606,Jump London (2003),(no genres listed),tt0380472,6.8,175
168608,Mudbound (2017),Drama,tt2396589,7.4,35656
168610,A Ghost Story (2017),Drama,tt6265828,6.8,49548
168612,Ghost in the Shell (2017),Action|Drama|Sci-Fi,tt1219827,6.3,183000
168614,Private Property (1960),Thriller,tt0054209,,
168616,The Color of Lies (1999),Crime|Drama|Mystery,tt0164368,6.9,1893
168618,As You Are (2016),Drama,tt4444438,6.6,1825
168620,Maalik (2016),Action|Drama,tt5271442,8.3,3543
168622,Lost in the Pacific (2016),Adventure|Sci-Fi|Thriller,tt4363250,4.1,1617
168624,The Primary Instinct (2015),Documentary|Drama,tt4328666,7.4,241
168626,Pork Pie (2017),Action|Comedy,tt4834220,6.5,1803
168628,Fragments of Antonin (2006),Drama|War,tt0452780,7.1,201
168630,The Journey To Greenland (2016),Comedy,tt4641248,6.4,872
168632,Bill Burr: Walk Your Way Out (2017),Comedy,tt6184894,7.2,4927
168634,Delirium (2014),Comedy,tt3778394,4.4,332
168636,Nocturama (2016),Thriller,tt4795546,6.5,3650
168638,Stick Man (2016),Animation|Children,tt5095510,7.1,2132
168640,Day of the Wolves (1971),Crime|Drama,tt0069948,5.9,226
168642,The Foster Boy (2011),Drama,tt2057931,7.3,1237
168644,Great Migrations (2010),Documentary,tt1769803,8.1,679
168646,Dalida (2017),Comedy|Drama,tt5039860,7,2250
168648,Abbey Grace,(no genres listed),tt4241824,5.1,614
168650,XX (2017),Horror,tt3322892,4.5,10236
168652,Sadako vs. Kayako (2016),Horror|Thriller,tt5309954,5.1,2364
168654,Kills on Wheels (2016),Action|Comedy,tt3037164,7.1,2948
168656,Ok Jaanu (2017),Drama|Romance,tt5764024,5.1,3351
168658,Open Road (2013),Action|Drama|Thriller,tt1922679,5.4,1640
168660,August 32nd on Earth (1998),Drama|Romance,tt0156248,6.6,1254
168664,Ghostland: The View of the Ju'Hoansi (2016),Documentary,tt5517370,7.3,104
168666,Ten Meter Tower (2016),(no genres listed),tt5465728,7.4,348
168668,Say a Word for the Poor Hussar (1980),Comedy|Drama,tt0081256,7.9,955
168670,The Feast of the Goat (2006),Drama,tt0428532,6.4,774
168672,"Ready, Steady, Charlie! (2003)",Comedy|Romance,tt0353161,5.1,1069
168674,Amsterdam Heavy (2011),Action,tt1740468,2.6,819
168676,The Friend (2008),Drama,tt0977651,7.1,129
168678,Devolved (2010),Comedy,tt1297925,2.9,265
168680,Die Geschichte vom Brandner Kaspar (2008),Comedy|Drama,tt1148770,6.1,692
168682,Late Bloomers (2006),Comedy,tt0841109,7.1,988
168684,Rabbit Heart (1987),Adventure|Children,tt0093151,7.3,45
168686,Hunger auf Leben (2004),Drama,tt0416829,7.2,92
168688,Rascals on the Road (2006),Children|Comedy,tt0480558,6.9,612
168690,Stan Lee Presents: Mosiac (2007),Action|Animation|Fantasy,tt0942896,6.1,413
168692,Never Cry Werewolf (2008),Horror,tt1135933,4.8,2239
168694,Offroad (2012),Comedy,tt2133298,5.3,929
168696,On the Doll (2007),Crime|Drama|Thriller,tt0493439,5.5,1379
168698,Peng! Du bist tot! (1987),(no genres listed),tt0091742,6,89
168700,Zettl (2012),Comedy,tt1505109,4,410
168702,The Lion Child (1993),Adventure|Children,tt0106820,6.3,265
168704,The Ring Thing (2004),Comedy,tt0432028,3.5,798
168706,Who Killed Johnny (2013),Comedy,tt2580888,4.5,118
168708,Death Is My Trade (1977),Drama|War,tt0075708,7,254
168710,SAGA: Curse of the Shadow (2013),Action|Adventure|Fantasy,tt2250234,4.9,3161
168712,Fifty Shades Darker (2017),Drama|Romance,tt4465564,4.6,84436
168714,Wilson (2017),Comedy,tt1781058,5.8,9221
168716,A Gathering of Cats (2007),(no genres listed),tt3210416,7.4,511
168718,My Grandmother (1929),(no genres listed),tt0249816,7.5,240
168720,Lost & Found (2017),Adventure|Children|Mystery,tt3828858,5.4,763
168722,Attraction (2017),Sci-Fi,tt4731148,5.5,8117
168724,Mes trésors (2017),Comedy,tt5286268,5.5,1621
168726,The Master: A Lego Ninjago Short (2016),Action|Animation|Comedy,tt6176078,6,282
168728,Would-Be Gentleman (1968),(no genres listed),tt0313313,7.2,17
168732,Wives Under Suspicion (1938),Crime|Drama,tt0030981,,
168734,Blind Flight (2004),Drama,tt0362454,6.8,658
168736,Henri Cartier-Bresson: The Impassioned Eye (2003),Documentary,tt0369523,7.3,299
168738,Don't Knock Twice (2017),Horror,tt3622110,5.1,11351
168740,The Ticket (2016),Drama,tt3893280,5.3,2412
168742,Dishonored Lady (1947),Drama,tt0039324,,
168744,Molly and Me (1945),(no genres listed),tt0037923,,
168746,Escape from the Newsroom (2002),(no genres listed),tt0328183,5.4,252
168748,Pearl (2016),Animation,tt5599918,6.9,1730
168750,Blind Vaysha (2016),Animation,tt5559726,7.3,1886
168752,Pear Cider and Cigarettes (2016),(no genres listed),tt5358978,6.8,1063
168754,Beautiful Beast (2013),Drama|Romance,tt3214448,5.8,345
168756,The Departure (1967),Comedy|Drama|Romance,tt0061605,,
168758,Tikkun (2015),Drama,tt4482858,6.5,391
168760,Cosy Dens (1999),Comedy|Drama,tt0167331,8.2,4275
168762,The Child Wanderers (2010),(no genres listed),tt1230478,5.1,264
168764,Blood Curse (2006),Horror|Mystery,tt0489461,6.7,1545
168766,The Immortals (2003),Action|Crime|Drama,tt0367878,7.3,1236
168768,I'll See You in My Dreams (2003),(no genres listed),tt0395171,7,1100
168770,How to Draw a Perfect Circle (2009),Drama,tt1138478,5.5,667
168772,Lavender (2016),Drama|Thriller,tt4680980,5.3,5088
168774,Detour (2017),Thriller,tt4372390,6.2,4822
168776,My Father Die (2016),Action|Drama,tt4242100,5.6,891
168778,The Book of Love (2017),Drama,tt1330018,6,3465
168780,Red Billabong (2016),Action|Adventure|Thriller,tt4011010,3.9,656
168782,Onus (2016),Drama|Mystery|Thriller,tt2672052,2.9,107
168784,The Hollow Point (2016),Action|Drama|Thriller,tt2918606,5.4,4978
168786,Convenience (2015),Action|Comedy,tt2263210,6,616
168788,A Sunday Kind of Love (2016),Drama|Fantasy|Romance,tt3611112,4.9,132
168790,The Body Farm (2011),(no genres listed),tt1842973,6.7,602
168792,The Great Gilly Hopkins (2016),Children|Comedy|Drama,tt1226766,6.5,4027
168794,Twilight Online (2015),Fantasy|Horror,tt3587128,5.5,91
168796,No Breathing (2013),Drama,tt2917646,6.5,703
168798,Hope (2013),Drama,tt3153634,8.3,4357
168800,Zhongkui: Snow Girl and the Dark Crystal (2015),Action|Fantasy|Romance,tt3585004,5.3,1144
168804,You Will Be Mine (2009),Drama,tt0783530,5.6,1135
168806,The Other Side Of Hope (2017),(no genres listed),tt5222918,7.2,9489
168808,Trumped: Inside the Greatest Political Upset of All Time (2017),Documentary,tt6408738,6.3,620
168810,Today (1997),(no genres listed),tt0211083,6,45
168812,Lift me up (2015),Children,tt4490824,5.7,584
168814,Chapter & Verse (2016),Crime|Drama,tt3946960,6.4,159
168816,Different Drummers (2013),Children|Drama,tt2472742,6.5,238
168818,Forbidden to Forbid (2007),(no genres listed),tt1002459,7,560
168820,The Stranger (1973),Sci-Fi,tt0070742,3.3,471
168822,Safe Harbor (2009),Drama,tt1340795,6.3,345
168824,Ozzy (2016),Animation|Children,tt5770430,5.2,1822
168826,Hickey (2017),Comedy,tt2122355,3.9,221
168828,Tricks (2007),Comedy|Drama,tt1094278,7.1,1905
168830,Night Chase (1970),Mystery,tt0066139,,
168832,The Man Who Was Too Free (2017),(no genres listed),tt6273862,7,233
168834,Orphan (2017),Drama,tt4746516,6.1,679
168836,Kung Fu Wing Chun (2010),Action|Comedy|Romance,tt1900886,6.6,361
168838,Nieve negra (2017),Thriller,tt5614612,6.2,4382
168842,The Child's Eye (2010),Horror,tt1314170,4.2,771
168844,Death by Death (2016),Comedy|Drama,tt3407236,6.5,189
168846,Neal Brennan: 3 Mics (2017),Comedy,tt6438918,7.9,2234
168850,Enemy Empire (2013),Adventure|Fantasy|Sci-Fi|Western,tt2966728,3,140
168852,The Doors - Live at the Bowl '68 (2012),(no genres listed),tt0195658,8.3,600
168854,The Spike Jones Story (1988),(no genres listed),tt1177188,7.9,16
168856,Zappa Plays Zappa (2007),(no genres listed),tt1423476,8.5,37
168858,La vengeance d'une blonde (1994),Comedy,tt0111600,3.8,528
168860,Lazy Eye (2016),Comedy|Drama|Romance,tt4027504,6.3,1295
168862,"Michael Bolton's Big, Sexy Valentine's Day Special (2017)",Comedy,tt6343706,6.7,1684
168864,Temps (2016),Comedy|Romance,tt3900796,5.7,2042
168866,Free Fall (2014),Action|Drama|Thriller,tt3259178,4.4,1792
168868,Eine Insel namens Udo (2011),Comedy,tt1700458,6.6,480
168870,Lucky and Zorba (1998),Animation,tt0122735,7.2,1267
168874,Born Of War (2013),Action|Thriller|War,tt1554921,4.3,340
168880,Dakota Bound (2001),Action|Adventure|Sci-Fi,tt0267336,3.7,181
168884,Mine (2016),Thriller,tt3707104,5.9,13838
168886,A Decent Man (2016),Drama,tt4084060,6.5,448
168888,Third Guest,(no genres listed),tt6020172,,
168890,The Cantor's Son (1937),(no genres listed),tt0029079,,
168892,The Tom Green Subway Monkey Hour (2002),Comedy,tt0316706,6.5,672
168894,The Tip of the Iceberg (2016),Mystery|Thriller,tt3468352,5.8,734
168896,Deadly Duo (1962),Mystery,tt0204245,5.6,84
168898,Lost in Florence (2017),Adventure|Drama|Romance,tt3809276,5.1,675
168900,Hunter Gatherer (2016),Drama,tt3717316,6.2,566
168902,Behind Green Lights (1946),Crime,tt0038346,,
168904,Bad Kids of Crestview Academy (2017),Comedy|Fantasy|Mystery|Sci-Fi|Thriller,tt3349578,6.2,2468
168906,Anticipation of the Night (1958),(no genres listed),tt0213453,6.2,312
168908,Has the Film Already Started? (1951),(no genres listed),tt0259309,7.6,37
168910,Come Together (2016),Children|Comedy|Drama,tt6282412,7.4,3285
168912,A Long Walk (2006),(no genres listed),tt0855866,7,160
168914,Leaving on the 15th Spring (2013),Drama,tt2368527,7.5,90
168916,The Frontier (2015),Crime|Drama|Thriller,tt3456206,5.4,724
168918,Old Partner (2008),Children|Documentary|Drama,tt1334549,7.5,385
168920,Postcard (2010),Drama|Romance|War,tt1641397,7,201
168922,Couple in a Hole (2016),Drama|Thriller,tt2818252,5.5,555
168924,Take Me Far Away (2009),Children|Drama,tt1976614,6.9,127
168926,Tashi and the Monk (2015),Documentary,tt3583688,8.1,371
168928,Uncle Kent 2 (2016),Comedy,tt4227204,5.5,157
168930,Sarajevo (2014),Thriller,tt3691446,6.8,1536
168932,Maiko Haaaan!!! (2007),Comedy,tt0907652,6.5,507
168934,King of the Belgians (2016),Comedy|Drama,tt4818804,6.5,1549
168936,The Happy Film (2016),Documentary,tt5134870,7.5,614
168938,G.I. Samurai (1979),Action|Sci-Fi|War,tt0083050,6.5,829
168940,Tiramisu (2002),Drama|Fantasy|Romance|Sci-Fi,tt0348214,6.2,218
168942,Tykho Moon (1996),Sci-Fi,tt0118003,6.2,630
168944,Queen of Spades (2016),Thriller,tt2231457,6.2,286
168946,Burnout 2 (2016),Action|Comedy,tt4956984,6,1388
168948,Dreamfish (2016),(no genres listed),tt6298908,6.3,63
168950,The Queen of Spades (1916),(no genres listed),tt0007183,,
168952,Innsaei (2016),(no genres listed),tt4924624,6.7,1048
168954,Flight of the Butterflies (2012),Documentary,tt2174750,7.1,421
168956,Jimi Hendrix: Voodoo Child (2010),Documentary,tt2060510,7.1,431
168958,Sex in the Comix (2012),Documentary,tt2403427,5.8,180
168960,SampleThis (2013),Documentary,tt2407418,6.4,345
168962,Pink (2016),Drama|Thriller,tt5571734,8.2,33972
168964,The Taking of Tiger Mountain (2014),Adventure|Thriller|War,tt3950078,6.5,2539
168966,Brabançonne (2014),Comedy|Romance,tt3459472,6,332
168968,The Red Awn (2007),Drama,tt1281955,7.2,29
168972,To Stay Alive - A Method (2016),(no genres listed),tt5224766,6.9,224
168974,The Forsaken Land (2006),Drama,tt0413358,6.2,385
168978,An Eye for Beauty (2014),Drama,tt2414040,5.4,1134
168980,Apnée (2016),Drama,tt5493370,6.1,155
168982,Floyd Norman: An Animated Life (2016),Documentary,tt5507860,7.4,500
168984,Haunted (1977),Horror,tt0079273,3.7,151
168986,Fever Lake (1996),Horror,tt0116299,2.7,834
168988,The Owners (2014),Comedy|Drama,tt3254876,6.2,113
168994,Heil (2015),Comedy,tt4711952,5.4,703
168996,Smetto quando voglio: Masterclass (2017),Comedy,tt5897288,6.9,2704
168998,Curse of the Man Who Sees UFOs (2016),Documentary,tt5792702,7.2,247
169000,Mickey's Gala Premier (1933),Animation,tt0024329,,
169002,Plane Crazy (1928),Animation|Children,tt0019278,,
169004,American Sharia,(no genres listed),tt3889450,3.6,167
169006,Secrets In The Snow (2013),(no genres listed),tt2170579,7,89
169008,Shepherds and Butchers (2016),Drama,tt4627352,6.8,2172
169010,The Swimmers (2014),Horror,tt3788392,5.8,558
169012,Cafe Noir (2009),Drama|Romance,tt1500689,7,128
169014,Red Wine in the Dark Night,Romance|Thriller,tt4556730,4.6,168
169016,Eternal Summer (2006),Drama|Romance,tt0885520,7.2,1994
169018,Water Boyy (2015),Romance,tt4964550,6,183
169020,In Dubious Battle (2017),Drama,tt4411618,6.1,3335
169022,Classmates (2016),Animation,tt5526028,7.7,1052
169024,The Teacher's Diary (2014),Drama|Romance,tt3500528,7.9,1781
169026,Black Starlet (1974),Drama,tt0071228,6.3,27
169028,Berlin Syndrome (2017),Drama|Thriller,tt3335606,6.3,19532
169030,Az állampolgár (2017),Drama,tt4524678,7.1,602
169032,The Escape (2016),Action|Thriller,tt6078822,6.9,1217
169034,Lemonade (2016),(no genres listed),tt5662106,8.3,2123
169036,Peter and the Farm (2016),Documentary,tt5535814,7.2,615
169038,Préjudice (2015),Drama,tt3456414,6.5,438
169040,Starless Dreams (2016),Documentary,tt5350800,7.9,199
169042,Peacock (2015),Comedy|Drama|Romance,tt4513008,7.8,61
169044,Boys Love Gekijouban (2007),Drama,tt1417097,6,263
169046,Inspired to Ride (2015),Documentary,tt4340740,7.6,150
169048,The Land of the Enlightened (2016),Documentary,tt2338774,7.1,516
169050,Dukhtar (2014),Thriller,tt3175888,7,2020
169052,Oriented (2015),(no genres listed),tt4982250,6.6,500
169054,The Beginning of Life (2016),Documentary,tt5140248,7.6,762
169056,When Hari Got Married (2013),Documentary,tt2271771,7,151
169058,Beauties of the Night (2016),Documentary,tt4958426,7.4,443
169060,Trudell (2005),Documentary,tt0395796,7.3,438
169062,October 1 (2014),Thriller,tt3206616,6.6,276
169064,Faith Connections (2013),Documentary|Drama,tt2768766,7.5,153
169066,Dark Fortune (2016),Drama,tt5212090,6.9,57
169068,All This Panic (2016),Documentary,tt5590718,6.8,340
169070,Traitors (2013),Drama,tt3003758,6.3,312
169072,Flex Is Kings (2013),Documentary,tt2393799,5.4,105
169074,Chittagong (2012),Action|Drama|War,tt1785333,7.2,1335
169082,The Clearstream Affair (2015),Thriller,tt3037028,6.5,784
169086,Minerita (2013),Documentary,tt3288044,6.8,26
169088,The Tribe (2016),Drama|Sci-Fi|Thriller,tt3953186,4.5,362
169090,The Falcon (1981),Action|Drama,tt0082356,7.7,798
169092,The Story of the Voyages (1983),Adventure|Children|Fantasy,tt0141830,7.9,809
169094,Cat Sick Blues (2016),Comedy|Horror,tt4185862,5.6,482
169096,Dear God No! (2011),Comedy|Horror,tt1947998,4.4,1551
169098,Edgar Allan Poe's Lighthouse Keeper (2016),Horror,tt3181898,3.9,663
169100,Even Lambs Have Teeth (2015),Thriller,tt4147210,5.1,1723
169102,The Origin of Stitch (2005),Animation,tt1242449,6.5,80
169104,A Tale of Sorrow and Sadness (1977),Drama,tt0076146,6.4,178
169106,Youth in Oregon (2017),Comedy|Drama,tt3687316,5.6,1012
169110,Monster (2014),Horror,tt3589450,6.5,845
169112,Love Me Not (2006),Drama,tt0904068,6.7,483
169114,Mood of the Day (2016),Comedy|Romance,tt5586914,6.6,693
169116,1 Litre of Tears (2005),Drama,tt0494724,7.9,1069
169118,Tamako in Moratorium (2013),Children|Comedy|Drama,tt3134060,6.6,594
169120,Sketches of Kaitan City (2010),Drama,tt1703068,6.9,127
169122,Mukhsin (2006),Children|Comedy|Drama,tt0863091,7.1,286
169124,Coquille (1999),(no genres listed),tt0266428,7.5,39
169126,Tada's Do-It-All House (2011),Drama,tt1685576,6.8,272
169128,Children of the Dark (2008),Drama,tt1221151,6.5,210
169130,The Blue Bird (2008),Children|Drama,tt1313093,6.9,257
169132,All Around Us (2008),Drama,tt1245489,7.6,604
169134,Hanging Garden (2005),Drama|Romance,tt0460845,7.2,630
169136,Heaven's Bookstore (2004),Drama|Romance,tt0423360,6.6,294
169138,Love & Loathing & Lulu & Ayano (2010),Drama,tt1693776,6.2,94
169140,The Homeless Student (2008),Comedy|Drama,tt1194660,6.5,99
169142,The Most Beautiful Night In The World (2008),Drama,tt1233491,6.9,79
169144,Village of Dreams (1996),Children,tt0112923,7,361
169146,Life Can Be So Wonderful (2007),(no genres listed),tt0991246,6.3,42
169148,Mitsuko Delivers (2011),Comedy|Drama,tt1897941,6.4,159
169150,Sawako Decides (2010),Drama,tt1611082,6.8,339
169152,Tokyo Park (2011),Drama,tt1783792,6.2,174
169154,Cartagena (2009),Drama|Romance,tt1282155,6.8,1009
169156,Villon's Wife (2009),Drama|Romance,tt1259609,7.1,350
169158,Be Sure to Share (2009),Drama,tt1454612,6.8,375
169160,The Ravine of Goodbye (2013),Drama,tt2487684,6.8,353
169162,Pornography: A Thriller (2009),Mystery|Thriller,tt1144811,4.7,481
169164,Song to Song (2017),Drama,tt2062700,5.7,16321
169166,To the Bone (2017),Drama,tt5541240,6.8,34836
169168,Girlfriend's Day (2017),Comedy|Drama,tt2962984,5.2,3050
169170,To Walk Invisible (2016),Drama,tt5594080,7.4,1999
169172,Have a Nice Day (2017),(no genres listed),tt6451304,6.5,1451
169174,Higglety Pigglety Pop! or There Must Be More to Life (2010),Children|Fantasy,tt1603847,6.3,234
169176,The Up in Smoke Tour (2000),Documentary,tt0278793,8.5,1781
169178,Clarisse or Something About Us (2015),(no genres listed),tt3170624,5.6,84
169180,American Fable (2017),Thriller,tt4671002,6.2,3525
169182,Fögi Is a Bastard (1998),Drama|Romance,tt0166604,6.5,2270
169184,You Can't Kill Stephen King (2013),Comedy|Horror,tt1691452,3.7,1173
169186,Coda (2013),Animation|Drama,tt3350724,7.2,791
169188,Katherine Ryan: In Trouble (2017),Comedy,tt6540084,6.9,1554
169190,Teenage Kicks (2016),Drama,tt2375589,6.5,550
169192,Continental Circus (1972),(no genres listed),tt0164503,7.3,30
169194,Cam-Girl (2016),Mystery|Thriller,tt2290819,4.3,57
169196,Once Upon a Time Veronica (2012),Drama,tt1663661,6.1,559
169198,Almost Adults (2017),Comedy|Drama|Romance,tt4686862,5.6,2513
169200,Blondie's New York and the Making of Parallel Lines (2014),Documentary,tt3996070,7,121
169202,A Sinner in Mecca (2015),Documentary,tt4666618,4.4,317
169204,Mein Blind Date mit dem Leben (2017),Comedy,tt4299300,7.1,3796
169206,Through the Air (2015),Drama,tt3525584,5.7,479
169208,Girl in the Sunny Place (2013),Drama|Fantasy|Romance,tt2569772,6.9,688
169210,A Good Wife (2017),Drama,tt3521306,6.7,573
169212,Class Relations (1984),Drama,tt0087566,7,545
169214,Traumstadt (1973),Adventure,tt0070829,6.5,143
169216,Spoor (2017),Drama,tt5328350,6.3,3494
169218,God's Own Country (2017),Drama|Romance,tt5635086,7.7,19546
169220,A Fantastic Woman (2017),Drama,tt5639354,7.2,19378
169222,Colo (2017),Drama,tt5446444,5.8,292
169224,Deadly Daughters (2016),Thriller,tt5138682,5.1,213
169226,Image (2014),Drama|Thriller,tt3089922,6.5,989
169228,What's a Human Anyway? (2006),(no genres listed),tt0488400,7.6,2633
169230,Winning Favour,(no genres listed),tt2418988,4.7,36
169232,Christmas on Salvation Street (2014),(no genres listed),tt3202708,3.1,241
169234,White Wolves - A Cry in the Wild II (1993),Action|Adventure|Children,tt0108559,5.8,421
169236,Teenage Mutant Ninja Turtles: We Wish You a Turtle Christmas (1994),(no genres listed),tt1789982,1.9,273
169238,Peluca (2003),Comedy,tt0398259,6.6,1647
169240,Whn the day had no name,(no genres listed),tt4464270,5.6,115
169242,"Ana, mon amour (2017)",Drama,tt6125690,6.8,1527
169244,Hostages (2017),(no genres listed),tt5207262,6.2,1654
169246,Far from Vietnam (1967),War,tt0061913,,
169248,Kill Ratio (2016),Action,tt5020372,4.1,840
169250,Trash Fire (2016),Comedy|Horror|Romance,tt5076792,5.8,2647
169252,Everything Will Be OK (2006),Animation|Drama,tt0887734,8.1,2269
169254,Bockerer (1981),Drama,tt0082087,8.1,823
169256,Lovesong (2017),Drama,tt4305148,6.3,3480
169258,Gangs (2009),Comedy|Drama,tt1294712,3.9,323
169260,Germany: A Summer's Fairytale (2006),Documentary,tt0853060,7,2994
169262,Dieter - The Movie (2006),Animation|Comedy,tt0433985,3.5,967
169264,Jen Kirkman: Just Keep Livin’? (2017),Comedy,tt6386352,6.7,1043
169266,Colin Quinn: The New York Story (2016),Comedy,tt6257714,6.7,815
169268,Cedric the Entertainer: Live from the Ville (2016),Comedy,tt5753806,5.9,594
169270,Our Trip to Africa (1966),(no genres listed),tt0376293,6.2,644
169274,The Fabulous Pastars (2016),Comedy,tt5137222,6.4,400
169276,As I Open My Eyes (2015),Drama,tt4400174,6.8,1110
169278,Hôtel Normandy (2013),Comedy,tt2644800,4.5,265
169280,The Fourth Annual 'On Cinema' Oscar Special (2016),Comedy,tt5509852,8.3,56
169282,They Nest (2000),Horror|Sci-Fi,tt0221633,5.2,1645
169284,Nuremberg: Its Lesson for Today (1948),Documentary|Drama,tt0441889,6.5,75
169286,Inside the Third Reich (1982),War,tt0084140,7.3,510
169288,Major Grom (2017),Action|Adventure|Drama|Sci-Fi,tt5430888,6.9,678
169290,The Cradle (2007),Horror|Thriller,tt0871020,4.1,670
169292,Offerings (1989),Horror,tt0098014,4.6,671
169294,Becoming Warren Buffett (2017),Documentary,tt6438096,7.6,2650
169296,Queen of Spades: The Dark Rite (2015),Horror,tt4901756,5.4,1199
169298,Drifter (2016),Crime|Horror|Thriller,tt4655630,3.6,722
169300,Follow (2015),Thriller,tt4396584,4.8,586
169302,Everybody Loves Somebody (2017),Comedy,tt5537228,6.5,3584
169304,The Reconquest (2016),Drama|Romance,tt5900208,6.7,655
169306,Max Rose (2016),Drama,tt1439558,6.2,452
169308,Matt Besser: Besser Breaks The Record (2016),Comedy,tt5223500,5.7,16
169310,Rory Scovel: The Charleston Special (2015),Comedy,tt6051412,7.9,37
169312,Tony Hinchcliffe: One Shot (2016),Comedy,tt5378728,6.1,142
169314,Whitney Cummings: I'm Your Girlfriend (2016),Comedy,tt5369246,6.1,504
169316,Alonzo Bodden: Historically Incorrect (2016),Comedy,tt5708082,7.1,70
169318,Theo Von: No Offense (2016),Comedy,tt5066564,5.6,598
169320,Steve-O: Guilty as Charged (2016),Comedy,tt5223514,6.1,250
169322,Stephen Lynch: Hello Kalamazoo (2016),Comedy,tt5596266,8.1,28
169324,Cameron Esposito: Marriage Material (2016),Comedy,tt5275780,6.3,61
169326,Frankie Boyle: Hurt Like You've Never Been Loved (2016),Comedy,tt5566936,7.7,504
169328,Nikki Glaser: Perfect (2016),Comedy,tt5675632,6.9,220
169330,Rachel Feinstein: Only Whores Wear Purple (2016),Comedy,tt5791222,4.3,168
169332,Chris Hardwick: Funcomfortable (2016),Comedy,tt5708154,7.1,153
169334,Gary Gulman: It's About Time (2016),Comedy,tt5661030,7.1,243
169336,Michael Ian Black: Noted Expert (2016),Comedy,tt5200506,6.4,83
169338,Brad Williams: Daddy Issues (2016),Comedy,tt5773474,7.4,116
169340,Quincy Jones: Burning the Light (2016),Comedy,tt5630396,3.5,243
169342,Ben Gleib: Neurotic Gangster (2016),Comedy,tt5773116,6.8,58
169344,Willie Barcena: The Truth Hurts (2016),Comedy,tt3562370,6.1,69
169346,Josh Blue: Delete (2016),Comedy,tt6007376,6.7,35
169348,Godfrey: Regular Black (2016),Comedy,tt5932662,7.2,45
169350,Martin Lawrence Doin’ Time (2016),Comedy,tt5707274,5.3,161
169352,Doug Stanhope: No Place Like Home (2016),Comedy,tt5841088,7.3,519
169354,Sebastian Maniscalco: Why Would You Do That? (2016),Comedy,tt6295304,7.2,644
169356,Lewis Black: Black to the Future (2016),Comedy,tt6114206,6.9,228
169358,Jena Friedman: American Cunt (2016),Comedy,tt6297574,7.6,29
169360,Wanda Sykes: What Happened… Ms. Sykes? (2016),Comedy,tt6191090,5.3,317
169362,Barry Crimmins: Whatever Threatens You (2016),Comedy,tt6292012,7.1,25
169364,Janeane Garofalo: If I May (2016),Comedy,tt6039474,4.1,270
169366,Pete Davidson: SMD (2016),Comedy,tt6114246,6.3,440
169368,Mo Mandel: Negative Reinforcement (2016),Comedy,tt4985772,5.2,16
169370,Kathleen Madigan: Bothering Jesus (2016),Comedy,tt6264486,6.6,402
